SMILES,lambda_abs (raw),Score,step,dim1,dim2
N#CC(C#N)=Cc1ccc(-c2ccc(-c3ccc(-n4c5ccccc5c5sc(-c6ccc(-c7ccc(-c8ccc(N(c9ccccc9)c9ccccc9)cc8)s7)cc6)cc54)cc3)s2)s1,470.0736,0.9182997,23,9.333507,9.879288
CCCCCCCCCCCCN1C(=C(C#N)C#N)C(CCCCCCCC)(CCCCCCCCCCCC)c2cc(N(C#N)c3ccc(C=C(c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)ccc21,412.6939,0.6646735,23,4.5045376,11.119391
CN(C)c1cccc(C=C(C#N)c2ccccc2[N+](=O)[O-])c1,365.9816,0.0470784,23,0.2217285,11.234315
COc1ccc2nc(C#N)cc(C=Cc3ccc(N(C)CCO)cc3)c2c1,439.3825,0.9561093,23,2.49186,9.416978
[C-]#[N+]c1c(-c2ccccc2)c(-c2ccccc2)n(CCCCCCCCCC)c1-c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)cc1,379.3481,0.1309236,23,2.0044024,5.6531925
N#CC(C#N)=Cc1ccc(-c2ccc(-c3c(C#N)c4ccccc4n3-c3ccc4c(-n5c6ccccc6c6ccccc65)cc5ccccc5c4c3)cc2)o1,420.1154,0.8087207,23,5.510305,9.994239
N#CC(C#N)=Cc1ccc2nc(-c3ccc(C=C(C#N)C#N)s3)c(-c3ccc([N+](=O)[O-])cc3)nc2c1,448.6336,0.9299331,23,7.0182376,8.57505
CCCCOc1ccc(N(c2ccc(F)cc2)c2ccc(-c3nc(N=C(C#N)C#N)c(C(CC)(CC)c4cc(Cl)c(OCCCC)c(Cl)c4)s3)s2)cc1,521.2172,0.4454728,23,4.041949,6.2856965
N#CC(=Cc1ccc(N(c2ccccc2)c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,432.9733,0.8807971,23,4.3958845,12.089265
N#Cc1sc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)nc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,419.3763,0.8108641,23,0.9627466,4.985759
CCN(CC)c1ccc(C=CC(=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)Cc2ccccc2)cc1,409.4207,0.6708993,23,2.21856,8.581318
C(=Cc1nc(-c2ccccc2)nc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c1-c1ccc(-c2cccc(-c3ccccc3)n2)cc1)c1ccccc1,378.4237,0.1249385,23,2.246844,7.216793
CCCCN1c2ccccc2Sc2cc(C=C(C#N)C#N)ccc21,471.7717,0.9679076,23,6.0824,9.5458975
CCCCN1C(=C(F)C(C#N)=C(C#N)C#N)c2cc3cc(C=C(C#N)c4ccc(N(c5ccccc5)c5ccccc5)cc4)oc3cc21,540.4088,0.1364237,23,4.4565697,12.166117
N#Cc1ccc(Nc2cc(N)cc([N+](=O)[O-])c2)cc1,366.2959,0.0487837,23,-0.57345015,10.75764
N#CC(C#N)=Cc1cc2c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2s1,470.2873,0.9228186,23,6.9170012,11.96409
COc1ccc(-c2ccc(-c3ccc(C=Cc4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)cc2)cc1,383.4348,0.1835072,23,2.0091538,6.868682
CCCCCCOc1ccc(N(c2ccc(-c3ccc(C=C(C#N)C#N)s3)cc2)c2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)cc2)cc1,510.902,0.6481172,23,5.700722,7.3148336
N#CC(C#N)=Cc1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccc(C=Cc5ccc(C#N)cc5)cc4)cc3)s2)s1,499.6427,0.8107909,23,7.9380264,10.533291
N#CC(=Cc1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1)c1ccc(C#N)cc1,409.9253,0.6834925,23,4.1970944,12.257146
CCCCCCCCN(CCCCCC)c1ccc(S(=O)(=S)c2ccc3c(c2)C(C)(C)C=[N+]3CC)cc1,394.2886,0.3636882,23,0.92487144,8.60862
CN(C)c1ccc2ccc(=N)ccc2c1,389.6298,0.2910373,23,-0.31226557,9.765668
N#CC(C#N)=Cc1ccc(N(c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)c2ccc(-c3ccc(C=Nc4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)cc2)cc1,460.078,0.9111689,23,8.005998,10.740505
N#CC(=Cc1ccc(N(c2ccc(C=Cc3ccc(C=C(c4ccccc4)c4ccccc4)cc3)cc2)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,431.1823,0.8655346,23,4.1479936,11.800811
Clc1ccc2nc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)sc2c1,423.8351,0.8621758,23,2.3807173,7.4598823
CC[n+]1ccc(-c2cc[n+](CC)cc2)cc1,308.7716,0.0003337,23,-0.49619097,8.804347
c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc(-c5ccc(N(c6ccccc6)c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5)s4)s3)cc2)cc1,413.024,0.7237548,23,2.1222365,4.986508
N#CC(C#N)=Cc1ccc(N(c2ccc(N3c4ccccc4Sc4ccccc43)cc2)c2ccc(N3c4ccccc4Sc4ccccc43)cc2)cc1,443.4318,0.9190744,23,6.1784616,10.785013
CC1(C)c2ccccc2N(c2ccc(-c3nc(-c4ccccc4)ccc3-c3sc(-c4ccccc4)[o+]c3C=C(C#N)C#N)cc2)c2ccccc21,476.2729,0.9122274,23,5.353627,9.818631
CCN(CC)c1ccc(N=Nc2ccc(-c3ccc4oc(=O)ccc4c3)c(OC)c2)cc1,459.9273,0.9449333,23,1.5725881,9.998227
O=c1cc(-c2ccc3ccc4ccccc4c3c2)oc2ccccc12,356.0348,0.0202168,23,-2.458858,7.9309716
N#CC(C#N)=Cc1ccc(N(c2ccc(-c3ccc(C=C(C#N)C#N)o3)cc2)c2ccc(-c3cc4ccccc4oc3=O)cc2)cc1,473.9816,0.9159643,23,6.680448,12.73121
CCCCCCN(CC(=O)Nc1ccc(N=Nc2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1)c1ccc(C=C(C#N)C#N)cc1,454.6823,0.9058906,23,4.9835734,10.685123
CCCCN(C)c1ccc(-c2ccc(N(c3ccccc3)c3ccc(-c4ccc(C=C(C#N)C#N)s4)cc3)cc2)cc1,497.1204,0.8390041,24,7.8493757,9.749798
CCCCCCN(c1ccc(N=Nc2ccc(N(c3ccccc3)c3ccccc3)c(C#N)c2)cc1)c1ccc(Oc2ccc(C=C(C#N)C#N)cc2)cc1,476.14,0.8916215,24,5.337953,10.654872
COc1ccc2oc(=N)c(-c3ccc(-c4ccc(C=C(C#N)C#N)cc4)o3)cc2c1,444.0107,0.9512711,24,4.504595,9.714578
c1ccc(N(c2ccccc2)c2cccc(-c3ccc(-c4ccc5c(-c6ccc(N(c7ccccc7)c7ccccc7)s6)c(N(c6ccccc6)c6ccccc6)ccc5c4)s3)c2)cc1,407.8089,0.6356904,24,2.035632,4.9771986
c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2)cc1,341.8021,0.0058122,24,-0.097545885,6.050317
CCN(CC)c1ccc(N=Cc2ccc([N+](=O)[O-])c(N)c2)cc1,471.6791,0.9513666,24,1.5914893,9.581623
N#CC(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)C(=O)c1ccc(N(c2ccccc2)c2ccccc2)cc1,446.9133,0.9127113,24,4.4470005,11.641076
N#CC(C#N)=CC(C#N)=Cc1ccc2cc(N(c3ccccc3)c3cccc4ccccc34)ccc2c1,501.7381,0.7997487,24,5.137344,11.767505
N#CC(C#N)=Cc1ccc(N(c2ccccc2)c2sc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3c2CCC3)cc1,458.0257,0.930891,24,6.2838287,12.655439
N#CC(C#N)=Cc1ccc(-n2c3ccc(C#N)cc3c3cc(C=C(C#N)C#N)ccc32)cc1,410.8885,0.7146112,24,5.3676558,9.813095
CCCCCCN(c1ccc(-c2ccc(C=Cc3ccc(N(c4ccccc4)c4ccc(F)cc4)cc3)s2)cc1)c1ccc(C=C(C#N)C#N)s1,499.1368,0.8044473,24,7.488686,10.023928
Nc1ccc(C(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,411.2009,0.6899374,24,2.6740475,8.219271
CCCCc1sc(-c2cccc(N(CCCC)c3ccc(-c4ccc(C=C(C#N)C#N)s4)cc3)c2)cc1C=C(C#N)C#N,495.7496,0.845902,24,7.2911854,9.759239
N#CC(C#N)=Cc1ccc(C(C#N)=Cc2ccc(-c3ccc4cc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)nc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)c4n3)s2)s1,485.3888,0.8877679,24,9.317939,11.0296955
COc1cc(N)c(C=CC(=O)c2ccc(NC(=O)c3cccc(N4CCCC4=O)c3)cc2)cc1Cl,404.2525,0.5829804,24,-1.396443,9.965618
N#CC(C#N)=Cc1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1,502.395,0.806802,24,9.125716,10.724244
N#CC(C#N)=Cc1ccc(-c2cc(-c3ccccc3)nc(N(c3ccccc3)c3ccccc3)n2)cc1,423.0777,0.8514529,24,5.6632633,12.564424
CCN(CC)c1ccc(N=Cc2ccc(N=Cc3cc(N(CC)CC)ccc3N=Nc3ccc(N(CC)CC)cc3)cc2)cc1,489.7308,0.8708878,24,1.7923397,9.574055
CCCCCCN(c1ccc(-c2ccc(C=C(C#N)C#N)s2)cc1)c1ccc(N(c2ccc(C=C(C#N)C#N)cc2)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,489.0801,0.863133,24,7.3665156,9.892566
N#CC(C#N)=Cc1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4ccccc34)cc2)cc1,449.8711,0.9241362,24,5.9615264,12.667851
c1ccc(N(c2ccccc2)c2ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccc4nc(-n5c6ccccc6c6ccccc65)nc(-c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)s5)c4c3)cc2)cc1,416.6658,0.7702865,24,-0.034132715,5.9951434
C(=Cc1cccc(-n2c3ccc(N(c4ccccc4)c4ccccc4)cc3c3cc4ccccc4cc32)c1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,395.3695,0.3854478,24,1.7380183,7.4006824
CCCCCCN(CCCCCC)c1ccc(C(=O)NC2=Cc3cc(C(N)=O)cc(F)c3OC2c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,374.7714,0.0921583,24,1.5674547,8.451321
N#CC(C#N)=Cc1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc(C=C(C#N)C#N)s4)cc3)cc2)cc1,472.0094,0.9289692,24,8.194641,10.313882
N#CC(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)COc1ccc(N)cc1,396.655,0.4209829,24,4.8153186,11.565543
CCCCOc1ccc(N(c2ccc(C=C(C#N)C#N)cc2)c2ccc(-c3ccc(C=C(C#N)C#N)s3)cc2)cc1,500.3933,0.8065735,24,5.628163,7.400456
CCN(CC)c1cc(N(C)C)ccc1-c1ccc(C=C(C#N)C#N)s1,516.481,0.5830718,24,7.177299,9.007878
CN(C)c1cccc(C(=O)Nc2cccc(C(=O)Nc3ccccc3)c2)c1,331.7425,0.0025012,24,-0.9676581,9.955625
CCCCCCNc1ccc(-c2nc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)cc1,382.4529,0.1676213,24,1.0679195,5.035113
C(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)C=C(c1ccccc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,406.3267,0.6129394,24,2.859169,8.292392
CN(C)c1ccc(N(C)C)cc1,331.7175,0.00249,24,-0.22982644,9.802702
N#Cc1nonc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,413.995,0.770956,24,0.7806499,5.4038014
N#CC(C#N)=Cc1ccc(N(c2ccc(-c3cccc(N4c5ccccc5Sc5ccccc54)c3)cc2)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,457.3171,0.9258953,24,6.3028464,10.79691
CCCCCCN(CCNC(=O)c1ccncc1)C(=O)c1ccc(N(CCCN2CCOCC2)c2ccc(C=C(C#N)C#N)cc2)cc1,450.3806,0.9233852,24,5.2703347,10.32686
CCCCCCCc1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccc(COc5cccc(-c6ccc(-c7ccc(C=C(C#N)C#N)s7)s6)c5)cc4)cc3)s2)cc1,487.2726,0.8693663,24,5.962418,7.458348
CCCCN1c2ccccc2Sc2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccc(C=C(C#N)C#N)cc5)cc4)s3)cc21,461.3832,0.9282513,24,6.395116,9.738958
N#CC(C#N)=Cc1sc(-c2ccc(N(c3ccccc3)c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)c2ccccc12,532.6867,0.2384005,24,6.510823,12.18504
Nc1ncnc2ccc(Nc3nc(Nc4ccc(Nc5ccc(Nc6ccccc6)cc5)cc4)ccc3Nc3ccccc3)cc12,379.9662,0.1387954,24,-1.9147155,8.518656
CSc1ccc(-c2ccc(-c3ccc(C=C(C#N)C#N)s3)s2)cn1,470.2843,0.9546084,24,7.0525084,8.343361
N#CC(C#N)=Cc1ccc(-c2ccc3c(c2)c2cc(N(c4ccccc4)c4ccccc4)ccc2n3-c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1,476.7051,0.9145749,24,9.314562,9.910652
N#CC(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)c1sc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1C#N,477.7974,0.9154653,24,7.687715,11.646063
CC(C)CC1=CC(C#N)=CC(=C(C#N)c2ccc(-c3ccc(-c4ccc(C=C(C#N)C#N)s4)cc3)s2)S1,512.4579,0.6463363,24,7.078995,8.409741
N#CC(C#N)=Cc1ccc(C(C#N)=Cc2ccc(N(c3ccccc3)c3ccc(C#N)cc3)cc2)cc1,454.855,0.9385379,24,4.2615047,12.206581
CCCCC(CC)COc1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc(N(c5ccc(C=C(C#N)C#N)cc5)c5ccc(C=C(C#N)C#N)cc5)cc4)s3)cc2)cc1,465.4549,0.9079131,24,5.590099,7.9451323
CCn1nc2cc(-c3ccc(-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)s3)sc2cc1=O,454.542,0.9339803,24,2.1718435,4.961348
[C-]#[N+]C(C#N)=Cc1ccc(-c2ccc(N(c3ccccc3)c3ccc(-c4cnc(-c5ccc(N(CCCCCC)CCCCCC)cc5)s4)cc3)cc2)cc1,453.3792,0.895812,24,7.0129304,10.9591465
N#CC(C#N)=Cc1ccc(N(c2ccccc2)c2ccc3c(c2)c2ccccc2n3-c2ccc(-c3ccc(-c4ccc(C=C(C#N)C#N)s4)cc3)cc2)cc1,466.864,0.9247199,24,9.175693,9.729481
CCCC[n+]1ccc(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,510.1337,0.6908383,24,1.9236065,7.980992
CCCCCCN(CCCCCC)c1ccc(Nc2ccc(C=C(C#N)c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(=O)[nH]2)cc1,462.9757,0.9083393,24,1.9448258,8.674453
N#CC(C#N)=Cc1ccc(N(c2ccc(C=C(c3ccccc3)c3ccccc3)cc2)c2ccc(-c3ccc(N(c4ccccc4)c4ccc(-c5ccc(C=C(C#N)C#N)s5)cc4)cc3)cc2)cc1,473.4096,0.903984,24,8.524901,9.939648
N#CC(C#N)=Cc1ccc(N(c2ccccc2)c2ccc(N(c3ccc(C=C(C#N)C#N)cc3)c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1,453.9407,0.9222793,24,5.1141295,11.784231
N#CC(C#N)=Cc1ccc(-c2ccc(N(c3ccccc3)c3ccc(-c4c5ccccc5c(C=C(c5ccccc5)c5ccccc5)c5ccccc45)cc3)cc2)s1,473.3087,0.9049944,25,8.891189,10.305139
N#CC(C#N)=Cc1ccc(-c2ccc(-c3ccc(-c4ccc(N(c5ccc(C=c6ccc(=C(C#N)C#N)s6)cc5)c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)s3)s2)s1,526.1793,0.3513383,25,8.46872,10.594085
O=c1[nH]c2ccccc2c2c1cnc1c(-c3ccccn3)ccnc12,363.2289,0.0375844,25,-1.9839787,8.079153
CCN(CC)c1ccc2cc(C=C(C#N)C#N)ccc2c1,477.8735,0.9641251,25,3.9284196,10.161302
Cc1ccc(-c2c3ccc(N(c4ccccc4)c4ccccc4)cc3c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3ccc(N(c4ccccc4)c4ccccc4)cc23)cc1,459.4857,0.924727,25,0.83758724,5.4838767
CN(C)c1ccc2oc3cc(N)ccc3c(=O)c2c1,399.265,0.4874071,25,-0.16801369,9.693731
C(=Cc1cc[n+](Cc2ccccc2)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,495.243,0.8650111,25,2.155571,7.960271
CCCCCCCCCCCC1=CC=CC(=Cc2cc(-c3ccc(NC(=O)CCCCCCCC)cc3)c(N(CCCC)CCCC)cc2[N+]#N)N1C#N,473.8362,0.8917025,25,0.6770792,8.761356
C=CC(=O)Nc1ccc(C=Cc2ccc(C=C(C#N)C#N)s2)cc1Cl,464.9174,0.9669577,25,5.5569763,9.116373
N#CC(=Cc1ccc(-c2cccc3ccccc23)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,406.4524,0.6186594,25,4.299375,12.161843
c1ccc(N(c2ccccc2)c2ccc(-c3ccc(N(c4ccc(-c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)c6ccccc56)cc4)c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)cc2)cc1,373.8788,0.0865068,25,1.1874542,5.375017
CCCCCCCCOc1ccc2cc(N=Nc3ccc(-c4ccc(N(c5ccccc5)c5ccc(C=C(C#N)C#N)cc5)cc4)cc3)ccc2c1,454.7252,0.9028921,25,4.8666143,7.893333
N#CC(C#N)=Cc1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc(C=Cc5ccccc5)cc4)s3)c3ccccc23)cc1,446.4416,0.9162251,25,7.3582544,11.44228
COc1cc2ccc(=N)cc(-c3ccccc3)c2cc1OC,367.3336,0.0539661,25,-2.2071743,7.054283
CCCCOc1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ncccn4)cc3)s2)cc1,362.5829,0.0346755,25,3.60372,5.998599
CCCCCCSC1=C(SCCCC)SC(=C2Sc3ccc(-c4nnc(-c5ccc(N(CCCC)CCCC)cc5)s4)cc3S2)S1,412.6798,0.7137674,25,1.0433248,8.5214615
CCCC[n+]1ccc(-c2cc[n+](-c3c(OC)ccc4ccccc34)cc2)cc1,364.3148,0.0410548,25,-1.1644392,7.7459464
CCN(CC)c1cccc(-c2ccc(-c3ccc(-c4nc5ccc(C=C(C#N)C#N)cc5[nH]4)s3)s2)c1,443.5274,0.9289792,25,4.1636405,10.386786
N#CC(=Cc1ccc(N(c2ccccc2)c2ccc(C=CS(=O)(=O)c3ccc(N(c4ccccc4)c4ccc(C=Cc5ccccc5)cc4)cc3)cc2)cc1)c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1,459.4671,0.904985,25,7.913683,11.537091
CCn1c2ccccc2c2cccc(N(c3ccccc3)c3ccc(C=C(C#N)C#N)s3)c21,484.6968,0.9155751,25,9.034881,10.678661
N#CC(C#N)=Cc1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4cccnc4)s3)cc2)cc1,460.6105,0.9428673,25,7.396247,11.296726
N#CC(C#N)=Cc1ccc2ccccc2c1,373.2599,0.0873107,25,4.818968,9.384934
N#CC(C#N)=Cc1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1,429.1014,0.8906915,25,6.1970563,12.735812
Nc1ccc(-c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)no2)cc1,338.082,0.0042377,25,0.9468872,5.3506494
O=c1oc(-c2ccco2)nc2cccc(-c3ccccc3)c12,334.7314,0.003217,25,-2.094538,8.039121
c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)c5nsnc45)s3)cc2)cc1,498.1682,0.8294054,25,1.8901377,4.87705
Cc1ccc(Nc2ccc3cc(=N)cc(-c4ccc(C)cc4)c-3cc2)cc1,470.1695,0.9585169,25,-0.77418,9.172283
Nc1c(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)ccc(N(c2ccccc2)c2ccccc2)c1-c1cccc2ccccc12,356.149,0.0199055,25,1.219002,5.1741767
CCCCCC[n+]1ccc2ccccc2n1,362.6247,0.0358461,25,-0.41221517,7.918418
CCN(CC)c1ccc(-c2ccc(N(c3ccc(-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)cc3)c3ccc(-c4cccc5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)nc45)cc3)cc2)cc1,409.8041,0.6639294,25,1.9790908,4.947889
N#CC(C#N)=Cc1ccc(N(c2ccccc2)c2ccc(-c3ccc(C=C(C#N)C#N)s3)c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c2)cc1,475.4076,0.9141927,25,8.266421,10.503763
O=C(CN(C1=CC(=Cc2ccc(N(c3ccc(N=C(c4ccccc4)c4ccccc4)cc3)c3ccc4c(ccc5ccccc54)c3)cc2)S1)c1ccc(N=Nc2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1)N=C=S,473.25,0.8823334,25,4.224772,11.549741
N#CC(C#N)=Cc1ccc(N(c2ccccc2)c2ccc(C=C(c3ccccc3)c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1,458.131,0.9213548,25,5.0460863,11.557148
N#CCC(=O)Nc1ccc([N+](=O)[O-])cc1,302.5988,0.0001944,25,-0.38418832,10.977872
c1ccc(N(c2ccccc2)c2ccc(N(c3ccccc3)c3ccc(-c4c5ccccc5n5ccccc45)cc3)cc2)cc1,384.8567,0.202899,25,0.43209866,5.7789264
N#CC(C#N)=Cc1ccc(N(c2ccc(F)cc2)C2c3ccccc3-c3ccc(N(c4ccccc4)c4ccccc4)cc32)cc1,449.5589,0.9265545,25,5.0645776,11.791088
CNS(=O)(=O)N(CCCS(=O)(=O)O)c1ccc2c(-c3cccnc3OC)c3ccc(=N)cc-3oc2c1,490.7458,0.8864107,25,0.4485017,10.042554
CCC(C=Cc1cccnc1[N+](=O)[O-])c1ccccc1,310.3857,0.0003825,25,-0.42914286,10.400385
C(=Nc1ccc(N(c2ccccc2)c2ccccc2)cc1)C1c2ccccc2-n2c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21,371.4656,0.071734,25,0.6020222,5.5095196
CCCCN(c1ccc(C=Nc2ccc(C=CSC=Cc3ccc(-c4ccc(Br)cc4)cc3)cc2)cc1)c1ccc(C=C(C#N)C#N)cc1,450.5931,0.9095924,25,5.277216,10.4940405
CCN(c1ccc(C=C(C#N)C#N)cc1)c1ccc(-c2ccc(C=C(C#N)C(=O)C#N)s2)cc1,495.6748,0.8595017,25,7.682741,9.714566
N#Cc1ccc2c(c1)c1nnnn1n2C(=O)c1ccc(N(c2ccccc2)c2ccccc2)cc1,380.9878,0.1561492,25,0.6001581,5.683774
CCN(CC)c1ccc(N=Nc2ccc3cc(N=Nc4ccc(OC)cc4OC)ccc3c2)cc1,484.9047,0.9123392,25,1.8034904,9.777537
Fc1cc(N(c2ccccc2)c2ccccc2)ccc1-c1cnc(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)s1,426.3729,0.8642082,25,2.4817736,7.43351
N#CC(C#N)=Cc1ccc(N(c2ccccc2)c2ccc(Oc3ccccc3)cc2)cc1,452.5441,0.9494075,25,4.9944606,11.678226
N#CC(C#N)=Cc1ccc(-c2ccc3c(c2)Sc2cc(C=Cc4ccc(N(c5ccccc5)c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)ccc2N3c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1,496.5834,0.8226106,25,7.270846,10.469291
N#CC(C#N)=CC1=CC(c2ccccc2)Nc2ccccc2N1,477.3025,0.9626018,25,4.72287,9.332277
N#CC(C#N)=Cc1ccc(N(c2ccc(C=C(C#N)C#N)cc2)c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3-c3ccncc3)cc2)cc1,462.6587,0.924245,25,6.1474648,12.689057
N#CC(C#N)=Cc1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccc5ccccc5c4)cc3)s2)s1,495.6671,0.8558713,25,9.215956,10.751232
O=[N+]([O-])c1ccc(N=Nc2ccc3c(O)cc(F)c(F)c3c2)cc1,424.3775,0.8755728,25,-0.09333155,10.9359045
N#CC(C#N)=Cc1ccc(N(c2ccccc2)c2ccc(-c3ccc(N4c5ccccc5Sc5c4ccc4ccccc54)cc3)cc2)cc1,446.1689,0.9242564,25,6.2121067,10.838404
N#CC(C#N)=Cc1ccc(-c2ccc(-c3ccc(-c4ccc(Cl)cc4)cc3)s2)s1,472.7109,0.944045,25,7.3182826,8.462117
CCCCCCCCCCCCCN(C)c1ccc(C=C(C#N)c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)cc1,454.9754,0.9051625,25,7.7819023,11.343415
CCCCN(CCCC)c1ccc(-c2ccc(-c3ccc(C=C(C#N)C#N)cc3)cc2)cc1,453.8772,0.9494516,25,5.122048,10.444574
CCN(CC)c1ccc(N=Nc2ccc3nccnc3c2)cc1,469.9628,0.967415,26,1.8627803,9.708055
CCC(=O)CC(=O)NCCN,269.125,1.03e-05,26,-0.8023288,9.074022
CCCCCCCCN1C(=O)c2c(c(=O)oc3ccccc23)C1c1ccc(N(CC)CC)cc1,421.9897,0.8416107,26,1.1234796,9.877041
N#CC(C#N)=Cc1ccc(-c2ccc(-c3ccc(N(c4ccc(C=C(C#N)c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)s2)s1,489.6495,0.8639603,26,8.277535,10.979788
N#CC(C#N)=Cc1ccc(N(c2ccc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)c2ccc(-c3ccc(C=C(C#N)C#N)s3)cc2)cc1,478.9876,0.9006892,26,8.001913,10.51371
N#CC(C#N)=Cc1ccc(N(c2ccccc2)c2ccc3nc4ccc(N(c5ccccc5)c5ccc(C=C(C#N)C#N)cc5)cc4nc3c2)cc1,468.4368,0.9183961,26,5.239663,12.069735
Cc1ccc(N(c2ccc(C=Cc3ccc(C=C(C#N)C#N)cc3)cc2)c2ccc(C=C(C#N)C#N)cc2)cc1,474.8359,0.9260267,26,4.917666,10.9437275
