dataset,chembl_id,pref_name,smiles,inchikey,scaffold_class,core_name_ru,core_smiles,ring_system,chem_class,typical_use,core_examples,all_matched_cores,n_matched_cores,is_multicore,murcko_scaffold,murcko_generic,mw,heavy_atoms,clogp,tpsa,hbd,hba,rotb,rings,aromatic_rings,fsp3,n_stereocenters,qed,max_phase,natural_product
chembl_scaffold_classes_set2,CHEMBL4208299,,CCOc1ccc(-c2nn(-c3ccc(Cl)cc3)cc2/C=C2/SC(=O)N(CC(=O)O)C2=O)cc1,BPTUPQMUDBGINK-YBFXNURJSA-N,thiazolidinedione,"тиазолидин-2,4-дион",O=C1CSC(=O)N1,"пятичленный цикл: S, N и 2 C=O",серосодержащий гетероцикл,агонисты PPAR-гамма (сахарный диабет 2 типа),"розиглитазон, пиоглитазон",thiazolidinedione,1,0,O=C1NC(=O)C(=Cc2cn(-c3ccccc3)nc2-c2ccccc2)S1,CC1CC(C)C(CC2CC(C3CCCCC3)CC2C2CCCCC2)C1,483.93,33,4.712,101.73,1,6,7,4,3,0.1304,0,0.49,,0
chembl_scaffold_classes_set2,CHEMBL4208608,,Cc1cc(Oc2ccc(CC3SC(=O)N(CC(=O)O)C3=O)cc2)cc(C)c1Cl,HNJWCMXJDKLPSG-UHFFFAOYSA-N,thiazolidinedione,"тиазолидин-2,4-дион",O=C1CSC(=O)N1,"пятичленный цикл: S, N и 2 C=O",серосодержащий гетероцикл,агонисты PPAR-гамма (сахарный диабет 2 типа),"розиглитазон, пиоглитазон",thiazolidinedione,1,0,O=C1NC(=O)C(Cc2ccc(Oc3ccccc3)cc2)S1,CC1CC(C)C(CC2CCC(CC3CCCCC3)CC2)C1,419.89,28,4.44,83.91,1,5,6,3,2,0.25,1,0.74,,0
chembl_scaffold_classes_set2,CHEMBL4210113,,Cc1cc(Oc2ccc(/C=C3\SC(=O)N([C@@H](CC(C)C)C(=O)O)C3=O)cc2)cc(C)c1Cl,IAAARCIENVFTHV-SCWSXOCZSA-N,thiazolidinedione,"тиазолидин-2,4-дион",O=C1CSC(=O)N1,"пятичленный цикл: S, N и 2 C=O",серосодержащий гетероцикл,агонисты PPAR-гамма (сахарный диабет 2 типа),"розиглитазон, пиоглитазон",thiazolidinedione,1,0,O=C1NC(=O)C(=Cc2ccc(Oc3ccccc3)cc2)S1,CC1CC(C)C(CC2CCC(CC3CCCCC3)CC2)C1,473.98,32,6.285,83.91,1,5,7,3,2,0.2917,1,0.48,,0
chembl_scaffold_classes_set2,CHEMBL4210219,,CC(C)C[C@@H](C(=O)O)N1C(=O)S/C(=C\c2ccc(Br)cc2)C1=O,VZVZIGAVPCELGA-OEMOTLHWSA-N,thiazolidinedione,"тиазолидин-2,4-дион",O=C1CSC(=O)N1,"пятичленный цикл: S, N и 2 C=O",серосодержащий гетероцикл,агонисты PPAR-гамма (сахарный диабет 2 типа),"розиглитазон, пиоглитазон",thiazolidinedione,1,0,O=C1NC(=O)C(=Cc2ccccc2)S1,CC1CC(C)C(CC2CCCCC2)C1,398.28,23,3.985,74.68,1,4,5,2,1,0.3125,1,0.76,,0
chembl_scaffold_classes_set2,CHEMBL4210687,,Cc1cc(Oc2ccc(/C=C3\SC(=O)N([C@H](C)C(=O)O)C3=O)cc2)cc(C)c1Cl,LGKWJROSQFESLU-OMJMQIJPSA-N,thiazolidinedione,"тиазолидин-2,4-дион",O=C1CSC(=O)N1,"пятичленный цикл: S, N и 2 C=O",серосодержащий гетероцикл,агонисты PPAR-гамма (сахарный диабет 2 типа),"розиглитазон, пиоглитазон",thiazolidinedione,1,0,O=C1NC(=O)C(=Cc2ccc(Oc3ccccc3)cc2)S1,CC1CC(C)C(CC2CCC(CC3CCCCC3)CC2)C1,431.9,29,5.259,83.91,1,5,5,3,2,0.1905,1,0.65,,0
chembl_scaffold_classes_set2,CHEMBL4211533,,CCCCCCOc1ccc(-c2nn(-c3ccc(Cl)cc3)cc2/C=C2/SC(=O)N(CC(=O)O)C2=O)cc1,UWDIRLGOTAWJLQ-HZHRSRAPSA-N,thiazolidinedione,"тиазолидин-2,4-дион",O=C1CSC(=O)N1,"пятичленный цикл: S, N и 2 C=O",серосодержащий гетероцикл,агонисты PPAR-гамма (сахарный диабет 2 типа),"розиглитазон, пиоглитазон",thiazolidinedione,1,0,O=C1NC(=O)C(=Cc2cn(-c3ccccc3)nc2-c2ccccc2)S1,CC1CC(C)C(CC2CC(C3CCCCC3)CC2C2CCCCC2)C1,540.04,37,6.273,101.73,1,6,11,4,3,0.2593,0,0.23,,0
chembl_scaffold_classes_set2,CHEMBL4211716,,CCOc1ccc(-c2nn(-c3ccc(Cl)cc3)cc2/C=C2/SC(=O)NC2=O)cc1,RWZAEYLJHKTZIS-WOJGMQOQSA-N,thiazolidinedione,"тиазолидин-2,4-дион",O=C1CSC(=O)N1,"пятичленный цикл: S, N и 2 C=O",серосодержащий гетероцикл,агонисты PPAR-гамма (сахарный диабет 2 типа),"розиглитазон, пиоглитазон",thiazolidinedione,1,0,O=C1NC(=O)C(=Cc2cn(-c3ccccc3)nc2-c2ccccc2)S1,CC1CC(C)C(CC2CC(C3CCCCC3)CC2C2CCCCC2)C1,425.9,29,4.915,73.22,1,5,5,4,3,0.0952,0,0.59,,0
chembl_scaffold_classes_set2,CHEMBL4212038,,Cc1cc(Oc2ccc(/C=C3\SC(=O)N([C@@H](CC(C)C)C(=O)O)C3=O)cc2Br)cc(C)c1Cl,XAAIWTRXLSKYEX-ISRVBRPNSA-N,thiazolidinedione,"тиазолидин-2,4-дион",O=C1CSC(=O)N1,"пятичленный цикл: S, N и 2 C=O",серосодержащий гетероцикл,агонисты PPAR-гамма (сахарный диабет 2 типа),"розиглитазон, пиоглитазон",thiazolidinedione,1,0,O=C1NC(=O)C(=Cc2ccc(Oc3ccccc3)cc2)S1,CC1CC(C)C(CC2CCC(CC3CCCCC3)CC2)C1,552.87,33,7.047,83.91,1,5,7,3,2,0.2917,1,0.37,,0
chembl_scaffold_classes_set2,CHEMBL4213977,,Cc1cc(Oc2ccc(/C=C3\SC(=O)N([C@H](C(=O)O)C(C)C)C3=O)cc2)cc(C)c1Cl,PVXPXGOUEMLVIL-OLROSQPISA-N,thiazolidinedione,"тиазолидин-2,4-дион",O=C1CSC(=O)N1,"пятичленный цикл: S, N и 2 C=O",серосодержащий гетероцикл,агонисты PPAR-гамма (сахарный диабет 2 типа),"розиглитазон, пиоглитазон",thiazolidinedione,1,0,O=C1NC(=O)C(=Cc2ccc(Oc3ccccc3)cc2)S1,CC1CC(C)C(CC2CCC(CC3CCCCC3)CC2)C1,459.95,31,5.895,83.91,1,5,6,3,2,0.2609,1,0.54,,0
chembl_scaffold_classes_set2,CHEMBL4214594,,Cc1cc(Oc2ccc(/C=C3\SC(=O)N([C@H](Cc4ccccc4)C(=O)O)C3=O)cc2)cc(C)c1Cl,WHQCEBGRPIFZAW-IQDKPADRSA-N,thiazolidinedione,"тиазолидин-2,4-дион",O=C1CSC(=O)N1,"пятичленный цикл: S, N и 2 C=O",серосодержащий гетероцикл,агонисты PPAR-гамма (сахарный диабет 2 типа),"розиглитазон, пиоглитазон",thiazolidinedione,1,0,O=C1SC(=Cc2ccc(Oc3ccccc3)cc2)C(=O)N1CCc1ccccc1,CC1CC(CC2CCC(CC3CCCCC3)CC2)C(C)C1CCC1CCCCC1,508.0,35,6.481,83.91,1,5,7,4,3,0.1481,1,0.37,,0
chembl_scaffold_classes_set2,CHEMBL4216127,,CC(C)C[C@@H](C(=O)O)N1C(=O)S/C(=C\c2ccc(Oc3ccccc3)cc2)C1=O,YZYOYEMLXSJJQH-UZNZLNSGSA-N,thiazolidinedione,"тиазолидин-2,4-дион",O=C1CSC(=O)N1,"пятичленный цикл: S, N и 2 C=O",серосодержащий гетероцикл,агонисты PPAR-гамма (сахарный диабет 2 типа),"розиглитазон, пиоглитазон",thiazolidinedione,1,0,O=C1NC(=O)C(=Cc2ccc(Oc3ccccc3)cc2)S1,CC1CC(C)C(CC2CCC(CC3CCCCC3)CC2)C1,411.48,29,5.015,83.91,1,5,7,3,2,0.2273,1,0.64,,0
chembl_scaffold_classes_set2,CHEMBL4216956,,Cc1cc(Oc2ccc(/C=C3\SC(=O)N([C@@H](Cc4ccccc4)C(=O)O)C3=O)cc2)cc(C)c1Cl,WHQCEBGRPIFZAW-PZLPMSIKSA-N,thiazolidinedione,"тиазолидин-2,4-дион",O=C1CSC(=O)N1,"пятичленный цикл: S, N и 2 C=O",серосодержащий гетероцикл,агонисты PPAR-гамма (сахарный диабет 2 типа),"розиглитазон, пиоглитазон",thiazolidinedione,1,0,O=C1SC(=Cc2ccc(Oc3ccccc3)cc2)C(=O)N1CCc1ccccc1,CC1CC(CC2CCC(CC3CCCCC3)CC2)C(C)C1CCC1CCCCC1,508.0,35,6.481,83.91,1,5,7,4,3,0.1481,1,0.37,,0
chembl_scaffold_classes_set2,CHEMBL4217111,,CCCCCCOc1ccc(-c2nn(-c3ccc(Cl)cc3)cc2/C=C2/SC(=O)NC2=O)cc1,QGKVLQVNFQMFMB-PXLXIMEGSA-N,thiazolidinedione,"тиазолидин-2,4-дион",O=C1CSC(=O)N1,"пятичленный цикл: S, N и 2 C=O",серосодержащий гетероцикл,агонисты PPAR-гамма (сахарный диабет 2 типа),"розиглитазон, пиоглитазон",thiazolidinedione,1,0,O=C1NC(=O)C(=Cc2cn(-c3ccccc3)nc2-c2ccccc2)S1,CC1CC(C)C(CC2CC(C3CCCCC3)CC2C2CCCCC2)C1,482.01,33,6.476,73.22,1,5,9,4,3,0.24,0,0.28,,0
chembl_scaffold_classes_set2,CHEMBL4218224,,Cc1cc(Oc2ccc(/C=C3\SC(=O)N(CC(=O)O)C3=O)cc2)cc(C)c1Cl,LFSBCBBSWOKDJZ-SXGWCWSVSA-N,thiazolidinedione,"тиазолидин-2,4-дион",O=C1CSC(=O)N1,"пятичленный цикл: S, N и 2 C=O",серосодержащий гетероцикл,агонисты PPAR-гамма (сахарный диабет 2 типа),"розиглитазон, пиоглитазон",thiazolidinedione,1,0,O=C1NC(=O)C(=Cc2ccc(Oc3ccccc3)cc2)S1,CC1CC(C)C(CC2CCC(CC3CCCCC3)CC2)C1,417.87,28,4.87,83.91,1,5,5,3,2,0.15,0,0.7,,0
chembl_scaffold_classes_set2,CHEMBL4218364,,COC(=O)[C@H](CC(C)C)N1C(=O)S/C(=C\c2ccc(Oc3cc(C)c(Cl)c(C)c3)cc2)C1=O,XXYMDMKVDWSWEF-GAASDFDMSA-N,thiazolidinedione,"тиазолидин-2,4-дион",O=C1CSC(=O)N1,"пятичленный цикл: S, N и 2 C=O",серосодержащий гетероцикл,агонисты PPAR-гамма (сахарный диабет 2 типа),"розиглитазон, пиоглитазон",thiazolidinedione,1,0,O=C1NC(=O)C(=Cc2ccc(Oc3ccccc3)cc2)S1,CC1CC(C)C(CC2CCC(CC3CCCCC3)CC2)C1,488.01,33,6.373,72.91,0,6,7,3,2,0.32,1,0.33,,0
chembl_scaffold_classes_set2,CHEMBL4218955,,CC(C)(C)c1ccc(/C=C2\SC(=O)N([C@@H](Cc3ccccc3)C(=O)O)C2=O)cc1,ZJTOOEFLLYZEOT-OWBBTNHHSA-N,thiazolidinedione,"тиазолидин-2,4-дион",O=C1CSC(=O)N1,"пятичленный цикл: S, N и 2 C=O",серосодержащий гетероцикл,агонисты PPAR-гамма (сахарный диабет 2 типа),"розиглитазон, пиоглитазон",thiazolidinedione,1,0,O=C1SC(=Cc2ccccc2)C(=O)N1CCc1ccccc1,CC1CC(CC2CCCCC2)C(C)C1CCC1CCCCC1,409.51,29,4.716,74.68,1,4,5,3,2,0.2609,1,0.72,,0
chembl_scaffold_classes_set2,CHEMBL4276678,,COc1cccc([C@H](O)COc2ccc(CC3SC(=O)NC3=O)cc2)c1,GTVRJNNFXVMASB-TZHYSIJRSA-N,thiazolidinedione,"тиазолидин-2,4-дион",O=C1CSC(=O)N1,"пятичленный цикл: S, N и 2 C=O",серосодержащий гетероцикл,агонисты PPAR-гамма (сахарный диабет 2 типа),"розиглитазон, пиоглитазон",thiazolidinedione,1,0,O=C1NC(=O)C(Cc2ccc(OCCc3ccccc3)cc2)S1,CC1CC(C)C(CC2CCC(CCCC3CCCCC3)CC2)C1,373.43,26,2.702,84.86,2,6,7,3,2,0.2632,2,0.78,,0
chembl_scaffold_classes_set2,CHEMBL4277171,,CC(=C\c1ccccc1)/C=C1/SC(=O)N(CCCC(=O)Nc2ccc(S(N)(=O)=O)cc2)C1=O,RMHVHHQWVLFWDD-MJOZVEEZSA-N,thiazolidinedione,"тиазолидин-2,4-дион",O=C1CSC(=O)N1,"пятичленный цикл: S, N и 2 C=O",серосодержащий гетероцикл,агонисты PPAR-гамма (сахарный диабет 2 типа),"розиглитазон, пиоглитазон",thiazolidinedione,1,0,O=C(CCCN1C(=O)SC(=CC=Cc2ccccc2)C1=O)Nc1ccccc1,CC(CCCC1C(C)CC(CCCC2CCCCC2)C1C)CC1CCCCC1,485.59,33,3.736,126.64,2,6,8,3,2,0.1739,0,0.55,,0
chembl_scaffold_classes_set2,CHEMBL4277192,,CCCCc1ncc(CCCOc2ccc(CC3SC(=O)NC3=O)cc2)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,ATFOXRZPFPCXBM-UHFFFAOYSA-N,thiazolidinedione,"тиазолидин-2,4-дион",O=C1CSC(=O)N1,"пятичленный цикл: S, N и 2 C=O",серосодержащий гетероцикл,агонисты PPAR-гамма (сахарный диабет 2 типа),"розиглитазон, пиоглитазон",thiazolidinedione,1,0,O=C1NC(=O)C(Cc2ccc(OCCCc3cncn3Cc3ccc(-c4ccccc4-c4nn[nH]n4)cc3)cc2)S1,CC1CC(C)C(CC2CCC(CCCCC3CCCC3CC3CCC(C4CCCCC4C4CCCC4)CC3)CC2)C1,621.77,45,6.027,127.68,2,8,14,6,5,0.2941,1,0.14,,0
chembl_scaffold_classes_set2,CHEMBL4277201,,COc1cc(/C=C2\SC(=O)NC2=O)ccc1OCN1C(=O)c2ccccc2C1=O,VLWWESFPCRGFSA-SXGWCWSVSA-N,thiazolidinedione,"тиазолидин-2,4-дион",O=C1CSC(=O)N1,"пятичленный цикл: S, N и 2 C=O",серосодержащий гетероцикл,агонисты PPAR-гамма (сахарный диабет 2 типа),"розиглитазон, пиоглитазон",thiazolidinedione,1,0,O=C1NC(=O)C(=Cc2ccc(OCN3C(=O)c4ccccc4C3=O)cc2)S1,CC1CC(C)C(CC2CCC(CCC3C(C)C4CCCCC4C3C)CC2)C1,410.41,29,2.652,102.01,1,7,5,4,2,0.1,0,0.6,,0
chembl_scaffold_classes_set2,CHEMBL4277205,,O=C1NC(=O)/C(=C/c2cc([N+](=O)[O-])ccc2OCN2C(=O)c3ccccc3C2=O)S1,ZDAZEXDKAFAOIU-NVNXTCNLSA-N,thiazolidinedione,"тиазолидин-2,4-дион",O=C1CSC(=O)N1,"пятичленный цикл: S, N и 2 C=O",серосодержащий гетероцикл,агонисты PPAR-гамма (сахарный диабет 2 типа),"розиглитазон, пиоглитазон",thiazolidinedione,1,0,O=C1NC(=O)C(=Cc2ccccc2OCN2C(=O)c3ccccc3C2=O)S1,CC1CC(C)C(CC2CCCCC2CCC2C(C)C3CCCCC3C2C)C1,425.38,30,2.551,135.92,1,8,5,4,2,0.0526,0,0.33,,0
chembl_scaffold_classes_set2,CHEMBL4277493,,O=C1S/C(=C\c2ccc(N3CCOCC3)c(Cl)c2)C(=O)N1c1ccc(OCCCCCN2CCN(CC3CC3)CC2)cc1,KPMWNOAVICDJIV-SXBRIOAWSA-N,thiazolidinedione,"тиазолидин-2,4-дион",O=C1CSC(=O)N1,"пятичленный цикл: S, N и 2 C=O",серосодержащий гетероцикл,агонисты PPAR-гамма (сахарный диабет 2 типа),"розиглитазон, пиоглитазон",thiazolidinedione,1,0,O=C1SC(=Cc2ccc(N3CCOCC3)cc2)C(=O)N1c1ccc(OCCCCCN2CCN(CC3CC3)CC2)cc1,CC1CC(CC2CCC(C3CCCCC3)CC2)C(C)C1C1CCC(CCCCCCC2CCC(CC3CC3)CC2)CC1,625.24,43,5.994,65.56,0,8,12,6,2,0.5152,0,0.21,,0
chembl_scaffold_classes_set2,CHEMBL4277495,,COCCCN1CCN(CCCCOc2ccc(N3C(=O)S/C(=C\c4ccc(Oc5ccc(Br)cc5)cc4)C3=O)cc2)CC1,XEZGCJDQDNZDIJ-MKCFTUBBSA-N,thiazolidinedione,"тиазолидин-2,4-дион",O=C1CSC(=O)N1,"пятичленный цикл: S, N и 2 C=O",серосодержащий гетероцикл,агонисты PPAR-гамма (сахарный диабет 2 типа),"розиглитазон, пиоглитазон",thiazolidinedione,1,0,O=C1SC(=Cc2ccc(Oc3ccccc3)cc2)C(=O)N1c1ccc(OCCCCN2CCNCC2)cc1,CC1CC(CC2CCC(CC3CCCCC3)CC2)C(C)C1C1CCC(CCCCCC2CCCCC2)CC1,680.67,44,7.295,71.55,0,8,14,5,3,0.3529,0,0.13,,0
chembl_scaffold_classes_set2,CHEMBL4277561,,CC(C)(C)OC(=O)c1ccccc1-c1ccc(Cn2cc(COc3ccc(CC4SC(=O)NC4=O)cc3)nn2)cc1,ZYGONHYMYCVCSU-UHFFFAOYSA-N,thiazolidinedione,"тиазолидин-2,4-дион",O=C1CSC(=O)N1,"пятичленный цикл: S, N и 2 C=O",серосодержащий гетероцикл,агонисты PPAR-гамма (сахарный диабет 2 типа),"розиглитазон, пиоглитазон",thiazolidinedione,1,0,O=C1NC(=O)C(Cc2ccc(OCc3cn(Cc4ccc(-c5ccccc5)cc4)nn3)cc2)S1,CC1CC(C)C(CC2CCC(CCC3CCC(CC4CCC(C5CCCCC5)CC4)C3)CC2)C1,570.67,41,5.422,112.41,1,8,9,5,4,0.2581,1,0.27,,0
chembl_scaffold_classes_set2,CHEMBL4277588,,O=C1NC(=O)C(Cc2ccc(OCc3cn(Cc4ccc(-c5ccccc5C(=O)O)cc4)nn3)cc2)S1,MFUBRZQICZCCMS-UHFFFAOYSA-N,thiazolidinedione,"тиазолидин-2,4-дион",O=C1CSC(=O)N1,"пятичленный цикл: S, N и 2 C=O",серосодержащий гетероцикл,агонисты PPAR-гамма (сахарный диабет 2 типа),"розиглитазон, пиоглитазон",thiazolidinedione,1,0,O=C1NC(=O)C(Cc2ccc(OCc3cn(Cc4ccc(-c5ccccc5)cc4)nn3)cc2)S1,CC1CC(C)C(CC2CCC(CCC3CCC(CC4CCC(C5CCCCC5)CC4)C3)CC2)C1,514.56,37,4.165,123.41,2,7,9,5,4,0.1481,1,0.34,,0
chembl_scaffold_classes_set2,CHEMBL4277622,,O=C1NC(=O)/C(=C/c2ccc(OCN3C(=O)c4ccccc4C3=O)c([N+](=O)[O-])c2)S1,SEPVCLGBXPGBGO-NVNXTCNLSA-N,thiazolidinedione,"тиазолидин-2,4-дион",O=C1CSC(=O)N1,"пятичленный цикл: S, N и 2 C=O",серосодержащий гетероцикл,агонисты PPAR-гамма (сахарный диабет 2 типа),"розиглитазон, пиоглитазон",thiazolidinedione,1,0,O=C1NC(=O)C(=Cc2ccc(OCN3C(=O)c4ccccc4C3=O)cc2)S1,CC1CC(C)C(CC2CCC(CCC3C(C)C4CCCCC4C3C)CC2)C1,425.38,30,2.551,135.92,1,8,5,4,2,0.0526,0,0.33,,0
chembl_scaffold_classes_set2,CHEMBL4277868,,O=C(C1CC1)N1CCN(CCCCOc2ccc(N3C(=O)S/C(=C\c4ccc(Oc5ccc([N+](=O)[O-])cc5)cc4)C3=O)cc2)CC1,DQRAWPLDCUSXAY-SXBRIOAWSA-N,thiazolidinedione,"тиазолидин-2,4-дион",O=C1CSC(=O)N1,"пятичленный цикл: S, N и 2 C=O",серосодержащий гетероцикл,агонисты PPAR-гамма (сахарный диабет 2 типа),"розиглитазон, пиоглитазон",thiazolidinedione,1,0,O=C(C1CC1)N1CCN(CCCCOc2ccc(N3C(=O)SC(=Cc4ccc(Oc5ccccc5)cc4)C3=O)cc2)CC1,CC1CC(CC2CCC(CC3CCCCC3)CC2)C(C)C1C1CCC(CCCCCC2CCC(C(C)C3CC3)CC2)CC1,642.73,46,6.341,122.53,0,9,12,6,3,0.3235,0,0.1,,0
chembl_scaffold_classes_set2,CHEMBL4279373,,O=C1S/C(=C\c2ccc(Oc3ccc(Br)cc3)cc2)C(=O)N1c1ccc(OCCCCN2CCN(CC3CC3)CC2)cc1,WFZPVBVDEJQBDT-SJIPCVTESA-N,thiazolidinedione,"тиазолидин-2,4-дион",O=C1CSC(=O)N1,"пятичленный цикл: S, N и 2 C=O",серосодержащий гетероцикл,агонисты PPAR-гамма (сахарный диабет 2 типа),"розиглитазон, пиоглитазон",thiazolidinedione,1,0,O=C1SC(=Cc2ccc(Oc3ccccc3)cc2)C(=O)N1c1ccc(OCCCCN2CCN(CC3CC3)CC2)cc1,CC1CC(CC2CCC(CC3CCCCC3)CC2)C(C)C1C1CCC(CCCCCC2CCC(CC3CC3)CC2)CC1,662.65,43,7.669,62.32,0,7,12,6,3,0.3529,0,0.15,,0
chembl_scaffold_classes_set2,CHEMBL4279517,,O=C1NC(=O)/C(=C/c2ccccc2OCN2C(=O)c3ccccc3C2=O)S1,QWDQRUIRQPLFKJ-DHDCSXOGSA-N,thiazolidinedione,"тиазолидин-2,4-дион",O=C1CSC(=O)N1,"пятичленный цикл: S, N и 2 C=O",серосодержащий гетероцикл,агонисты PPAR-гамма (сахарный диабет 2 типа),"розиглитазон, пиоглитазон",thiazolidinedione,1,0,O=C1NC(=O)C(=Cc2ccccc2OCN2C(=O)c3ccccc3C2=O)S1,CC1CC(C)C(CC2CCCCC2CCC2C(C)C3CCCCC3C2C)C1,380.38,27,2.643,92.78,1,6,4,4,2,0.0526,0,0.65,,0
chembl_scaffold_classes_set2,CHEMBL4286980,,COc1cccc([C@@H](O)COc2ccc(CC3SC(=O)NC3=O)cc2)c1,GTVRJNNFXVMASB-BHWOMJMDSA-N,thiazolidinedione,"тиазолидин-2,4-дион",O=C1CSC(=O)N1,"пятичленный цикл: S, N и 2 C=O",серосодержащий гетероцикл,агонисты PPAR-гамма (сахарный диабет 2 типа),"розиглитазон, пиоглитазон",thiazolidinedione,1,0,O=C1NC(=O)C(Cc2ccc(OCCc3ccccc3)cc2)S1,CC1CC(C)C(CC2CCC(CCCC3CCCCC3)CC2)C1,373.43,26,2.702,84.86,2,6,7,3,2,0.2632,2,0.78,,0
chembl_scaffold_classes_set2,CHEMBL4287116,,C=C1C(=O)[C@]23[C@H](O)[C@H]1C[C@H](O)[C@H]2[C@]12CCCC(C)(C)[C@H]1C[C@H]3O[C@@H]2OCCCn1cc(CN2C(=O)CSC2=O)nn1,HFRSCUSFVHFYFP-ZLQKEVMFSA-N,thiazolidinedione,"тиазолидин-2,4-дион",O=C1CSC(=O)N1,"пятичленный цикл: S, N и 2 C=O",серосодержащий гетероцикл,агонисты PPAR-гамма (сахарный диабет 2 типа),"розиглитазон, пиоглитазон",thiazolidinedione,1,0,C=C1C(=O)C23CC1CCC2C12CCCCC1CC3OC2OCCCn1cc(CN2C(=O)CSC2=O)nn1,CC1CCC(C)C1CC1CCC(CCCCC2CC3CC4CCCCC24C2CCC4CC32C(C)C4C)C1,586.71,41,2.305,144.08,2,10,7,8,1,0.7586,9,0.36,,0
chembl_scaffold_classes_set2,CHEMBL4287363,,O=C1NC(=O)C(Cc2ccc(OCc3cn(Cc4ccc(-c5ccccc5C(=O)O)cc4)cn3)cc2)S1,YAFKFVZWDDYYNP-UHFFFAOYSA-N,thiazolidinedione,"тиазолидин-2,4-дион",O=C1CSC(=O)N1,"пятичленный цикл: S, N и 2 C=O",серосодержащий гетероцикл,агонисты PPAR-гамма (сахарный диабет 2 типа),"розиглитазон, пиоглитазон",thiazolidinedione,1,0,O=C1NC(=O)C(Cc2ccc(OCc3cn(Cc4ccc(-c5ccccc5)cc4)cn3)cc2)S1,CC1CC(C)C(CC2CCC(CCC3CCC(CC4CCC(C5CCCCC5)CC4)C3)CC2)C1,513.58,37,4.77,110.52,2,6,9,5,4,0.1429,1,0.33,,0
chembl_scaffold_classes_set2,CHEMBL4287437,,O=C1NC(=O)/C(=C/c2cccc(OCN3C(=O)c4ccccc4C3=O)c2)S1,FPRLUZGECBUTGM-DHDCSXOGSA-N,thiazolidinedione,"тиазолидин-2,4-дион",O=C1CSC(=O)N1,"пятичленный цикл: S, N и 2 C=O",серосодержащий гетероцикл,агонисты PPAR-гамма (сахарный диабет 2 типа),"розиглитазон, пиоглитазон",thiazolidinedione,1,0,O=C1NC(=O)C(=Cc2cccc(OCN3C(=O)c4ccccc4C3=O)c2)S1,CC1CC(C)C(CC2CCCC(CCC3C(C)C4CCCCC4C3C)C2)C1,380.38,27,2.643,92.78,1,6,4,4,2,0.0526,0,0.65,,0
chembl_scaffold_classes_set2,CHEMBL4287698,,O=C1S/C(=C\c2ccc(Oc3ccc(F)cc3)cc2)C(=O)N1c1ccc(OCCCCN2CCN(CC3CC3)CC2)cc1,LNVZNRXPXXHWQJ-SJIPCVTESA-N,thiazolidinedione,"тиазолидин-2,4-дион",O=C1CSC(=O)N1,"пятичленный цикл: S, N и 2 C=O",серосодержащий гетероцикл,агонисты PPAR-гамма (сахарный диабет 2 типа),"розиглитазон, пиоглитазон",thiazolidinedione,1,0,O=C1SC(=Cc2ccc(Oc3ccccc3)cc2)C(=O)N1c1ccc(OCCCCN2CCN(CC3CC3)CC2)cc1,CC1CC(CC2CCC(CC3CCCCC3)CC2)C(C)C1C1CCC(CCCCCC2CCC(CC3CC3)CC2)CC1,601.74,43,7.046,62.32,0,7,12,6,3,0.3529,0,0.16,,0
chembl_scaffold_classes_set2,CHEMBL4287854,,CCOc1cc(/C=C2\SC(=O)NC2=O)ccc1OCN1C(=O)c2ccccc2C1=O,OLTHRMVDNGTWSA-YVLHZVERSA-N,thiazolidinedione,"тиазолидин-2,4-дион",O=C1CSC(=O)N1,"пятичленный цикл: S, N и 2 C=O",серосодержащий гетероцикл,агонисты PPAR-гамма (сахарный диабет 2 типа),"розиглитазон, пиоглитазон",thiazolidinedione,1,0,O=C1NC(=O)C(=Cc2ccc(OCN3C(=O)c4ccccc4C3=O)cc2)S1,CC1CC(C)C(CC2CCC(CCC3C(C)C4CCCCC4C3C)CC2)C1,424.43,30,3.042,102.01,1,7,6,4,2,0.1429,0,0.56,,0
chembl_scaffold_classes_set2,CHEMBL4287862,,O=C1NC(=O)/C(=C/c2cc(Cl)ccc2OCN2C(=O)c3ccccc3C2=O)S1,YNDPRMVFTSEQCN-NVNXTCNLSA-N,thiazolidinedione,"тиазолидин-2,4-дион",O=C1CSC(=O)N1,"пятичленный цикл: S, N и 2 C=O",серосодержащий гетероцикл,агонисты PPAR-гамма (сахарный диабет 2 типа),"розиглитазон, пиоглитазон",thiazolidinedione,1,0,O=C1NC(=O)C(=Cc2ccccc2OCN2C(=O)c3ccccc3C2=O)S1,CC1CC(C)C(CC2CCCCC2CCC2C(C)C3CCCCC3C2C)C1,414.83,28,3.296,92.78,1,6,4,4,2,0.0526,0,0.61,,0
chembl_scaffold_classes_set2,CHEMBL4288064,,CCc1ccc(C(=O)COc2ccc(CC3SC(=O)NC3=O)cc2)cc1,QGXZMULGONVASD-UHFFFAOYSA-N,thiazolidinedione,"тиазолидин-2,4-дион",O=C1CSC(=O)N1,"пятичленный цикл: S, N и 2 C=O",серосодержащий гетероцикл,агонисты PPAR-гамма (сахарный диабет 2 типа),"розиглитазон, пиоглитазон",thiazolidinedione,1,0,O=C1NC(=O)C(Cc2ccc(OCC(=O)c3ccccc3)cc2)S1,CC1CC(C)C(CC2CCC(CCC(C)C3CCCCC3)CC2)C1,369.44,26,3.405,72.47,1,5,7,3,2,0.25,1,0.76,,0
